#L E_Pd_01_0001    x_Pd_01_0001    E_Pd_01_0002    x_Pd_01_0002    E_Pd_01_0003    x_Pd_01_0003    E_Pd_01_0004    x_Pd_01_0004    E_Pd_01_0005    x_Pd_01_0005
   2.433613e+04    +3.903926e-02   2.433610e+04    +4.106518e-02   2.433621e+04    +3.957994e-02   2.433606e+04    +3.920885e-02   2.433617e+04    +4.140142e-02
   2.433706e+04    +4.255728e-02   2.433705e+04    +4.334333e-02   2.433712e+04    +4.408619e-02   2.433699e+04    +4.371633e-02   2.433707e+04    +4.291781e-02
   2.433803e+04    +4.851349e-02   2.433806e+04    +4.807428e-02   2.433805e+04    +4.625708e-02   2.433793e+04    +4.791549e-02   2.433804e+04    +4.537765e-02
   2.433898e+04    +5.072557e-02   2.433898e+04    +5.064506e-02   2.433905e+04    +5.014144e-02   2.433886e+04    +5.182765e-02   2.433892e+04    +5.002903e-02
   2.433992e+04    +5.513379e-02   2.433992e+04    +5.635966e-02   2.433996e+04    +5.545584e-02   2.433987e+04    +5.536346e-02   2.433990e+04    +5.593012e-02
   2.434085e+04    +6.080915e-02   2.434086e+04    +6.058208e-02   2.434093e+04    +6.075854e-02   2.434079e+04    +5.974184e-02   2.434088e+04    +5.789598e-02
   2.434173e+04    +6.548678e-02   2.434178e+04    +6.820286e-02   2.434184e+04    +6.644320e-02   2.434172e+04    +6.390679e-02   2.434182e+04    +6.475211e-02
   2.434274e+04    +7.360699e-02   2.434272e+04    +7.244786e-02   2.434280e+04    +7.176411e-02   2.434261e+04    +7.275124e-02   2.434274e+04    +7.264556e-02
   2.434372e+04    +8.064232e-02   2.434363e+04    +8.055209e-02   2.434376e+04    +7.933607e-02   2.434359e+04    +8.091129e-02   2.434375e+04    +7.947528e-02
   2.434461e+04    +8.959107e-02   2.434468e+04    +9.103944e-02   2.434470e+04    +9.117279e-02   2.434457e+04    +9.042527e-02   2.434472e+04    +8.789859e-02
   2.434555e+04    +1.033862e-01   2.434564e+04    +1.032553e-01   2.434563e+04    +1.023533e-01   2.434554e+04    +1.038253e-01   2.434567e+04    +1.010017e-01
   2.434659e+04    +1.170917e-01   2.434658e+04    +1.176162e-01   2.434659e+04    +1.167128e-01   2.434646e+04    +1.162668e-01   2.434660e+04    +1.152492e-01
   2.434745e+04    +1.348312e-01   2.434747e+04    +1.359693e-01   2.434759e+04    +1.337013e-01   2.434746e+04    +1.331658e-01   2.434753e+04    +1.316052e-01
   2.434837e+04    +1.576155e-01   2.434841e+04    +1.597075e-01   2.434854e+04    +1.590528e-01   2.434832e+04    +1.591311e-01   2.434844e+04    +1.552986e-01
   2.434939e+04    +1.855811e-01   2.434940e+04    +1.850186e-01   2.434943e+04    +1.828545e-01   2.434933e+04    +1.872792e-01   2.434941e+04    +1.850548e-01
   2.435031e+04    +2.172793e-01   2.435033e+04    +2.203566e-01   2.435040e+04    +2.159447e-01   2.435031e+04    +2.167836e-01   2.435036e+04    +2.140385e-01
   2.435131e+04    +2.550378e-01   2.435129e+04    +2.593102e-01   2.435139e+04    +2.524720e-01   2.435131e+04    +2.561376e-01   2.435137e+04    +2.541765e-01
   2.435228e+04    +3.065146e-01   2.435226e+04    +3.081051e-01   2.435229e+04    +3.038001e-01   2.435225e+04    +3.053283e-01   2.435230e+04    +3.005161e-01
   2.435321e+04    +3.615235e-01   2.435323e+04    +3.647823e-01   2.435330e+04    +3.577954e-01   2.435320e+04    +3.560947e-01   2.435326e+04    +3.583388e-01
   2.435424e+04    +4.170571e-01   2.435419e+04    +4.175834e-01   2.435427e+04    +4.111617e-01   2.435416e+04    +4.159638e-01   2.435430e+04    +4.108301e-01
   2.435519e+04    +4.698112e-01   2.435514e+04    +4.673920e-01   2.435525e+04    +4.647914e-01   2.435514e+04    +4.616186e-01   2.435524e+04    +4.654485e-01
   2.435616e+04    +5.184606e-01   2.435619e+04    +5.191644e-01   2.435623e+04    +5.147095e-01   2.435604e+04    +5.161041e-01   2.435622e+04    +5.102321e-01
   2.435711e+04    +5.653430e-01   2.435716e+04    +5.639175e-01   2.435714e+04    +5.577422e-01   2.435710e+04    +5.608570e-01   2.435713e+04    +5.559404e-01
   2.435806e+04    +6.031502e-01   2.435815e+04    +6.086456e-01   2.435817e+04    +6.006657e-01   2.435802e+04    +6.048905e-01   2.435811e+04    +6.062449e-01
   2.435907e+04    +6.541686e-01   2.435901e+04    +6.541034e-01   2.435918e+04    +6.482482e-01   2.435905e+04    +6.527355e-01   2.435907e+04    +6.474199e-01
   2.435998e+04    +7.138842e-01   2.435998e+04    +7.102495e-01   2.436007e+04    +7.085541e-01   2.435997e+04    +7.170864e-01   2.436002e+04    +7.068662e-01
   2.436097e+04    +7.738306e-01   2.436094e+04    +7.753956e-01   2.436102e+04    +7.692966e-01   2.436097e+04    +7.747001e-01   2.436098e+04    +7.682487e-01
   2.436190e+04    +8.427365e-01   2.436185e+04    +8.478926e-01   2.436205e+04    +8.415350e-01   2.436189e+04    +8.365323e-01   2.436193e+04    +8.348596e-01
   2.436284e+04    +9.099043e-01   2.436287e+04    +9.157829e-01   2.436297e+04    +9.048341e-01   2.436285e+04    +9.135134e-01   2.436290e+04    +9.111589e-01
   2.436380e+04    +9.778669e-01   2.436382e+04    +9.851044e-01   2.436390e+04    +9.775166e-01   2.436376e+04    +9.755663e-01   2.436384e+04    +9.733664e-01
   2.436476e+04    +1.045955e+00   2.436476e+04    +1.042167e+00   2.436484e+04    +1.036638e+00   2.436473e+04    +1.035838e+00   2.436479e+04    +1.032511e+00
   2.436578e+04    +1.079735e+00   2.436574e+04    +1.082232e+00   2.436579e+04    +1.077743e+00   2.436568e+04    +1.081595e+00   2.436575e+04    +1.082986e+00
   2.436668e+04    +1.115347e+00   2.436677e+04    +1.114133e+00   2.436674e+04    +1.115962e+00   2.436663e+04    +1.111293e+00   2.436673e+04    +1.114142e+00
   2.436766e+04    +1.127541e+00   2.436764e+04    +1.129496e+00   2.436774e+04    +1.131146e+00   2.436757e+04    +1.127504e+00   2.436763e+04    +1.125530e+00
   2.436859e+04    +1.131126e+00   2.436855e+04    +1.126422e+00   2.436866e+04    +1.132737e+00   2.436853e+04    +1.130032e+00   2.436861e+04    +1.128823e+00
   2.436954e+04    +1.127726e+00   2.436948e+04    +1.122013e+00   2.436966e+04    +1.128093e+00   2.436941e+04    +1.124061e+00   2.436957e+04    +1.118092e+00
   2.437046e+04    +1.115960e+00   2.437045e+04    +1.116646e+00   2.437058e+04    +1.119930e+00   2.437042e+04    +1.116728e+00   2.437047e+04    +1.122425e+00
   2.437139e+04    +1.113714e+00   2.437139e+04    +1.110867e+00   2.437150e+04    +1.112349e+00   2.437135e+04    +1.106991e+00   2.437148e+04    +1.113119e+00
   2.437234e+04    +1.103684e+00   2.437241e+04    +1.111381e+00   2.437250e+04    +1.105501e+00   2.437235e+04    +1.109732e+00   2.437244e+04    +1.113835e+00
   2.437330e+04    +1.104036e+00   2.437329e+04    +1.099868e+00   2.437346e+04    +1.101542e+00   2.437329e+04    +1.100225e+00   2.437335e+04    +1.113011e+00
   2.437426e+04    +1.098223e+00   2.437426e+04    +1.100085e+00   2.437437e+04    +1.102662e+00   2.437425e+04    +1.101085e+00   2.437430e+04    +1.092580e+00
   2.437516e+04    +1.094014e+00   2.437523e+04    +1.095736e+00   2.437532e+04    +1.095266e+00   2.437521e+04    +1.099974e+00   2.437523e+04    +1.095100e+00
   2.437613e+04    +1.088862e+00   2.437612e+04    +1.096290e+00   2.437622e+04    +1.092087e+00   2.437614e+04    +1.091565e+00   2.437617e+04    +1.097556e+00
   2.437708e+04    +1.084964e+00   2.437710e+04    +1.088144e+00   2.437718e+04    +1.085335e+00   2.437707e+04    +1.085029e+00   2.437718e+04    +1.093190e+00
   2.437802e+04    +1.073997e+00   2.437810e+04    +1.079932e+00   2.437819e+04    +1.084881e+00   2.437802e+04    +1.079896e+00   2.437810e+04    +1.082357e+00
   2.437901e+04    +1.069055e+00   2.437897e+04    +1.067838e+00   2.437915e+04    +1.073250e+00   2.437902e+04    +1.072490e+00   2.437904e+04    +1.073270e+00
   2.437991e+04    +1.063233e+00   2.437988e+04    +1.065346e+00   2.438011e+04    +1.058929e+00   2.437995e+04    +1.063580e+00   2.438004e+04    +1.059903e+00
   2.438083e+04    +1.051795e+00   2.438090e+04    +1.051613e+00   2.438102e+04    +1.048219e+00   2.438090e+04    +1.049181e+00   2.438097e+04    +1.053390e+00
   2.438181e+04    +1.042143e+00   2.438184e+04    +1.045394e+00   2.438196e+04    +1.039264e+00   2.438181e+04    +1.041231e+00   2.438187e+04    +1.037368e+00
   2.438281e+04    +1.031601e+00   2.438279e+04    +1.027284e+00   2.438294e+04    +1.036197e+00   2.438280e+04    +1.033478e+00   2.438282e+04    +1.038048e+00
   2.438372e+04    +1.017001e+00   2.438372e+04    +1.014340e+00   2.438388e+04    +1.016911e+00   2.438376e+04    +1.019815e+00   2.438389e+04    +1.015664e+00
   2.438472e+04    +1.009934e+00   2.438466e+04    +1.006738e+00   2.438482e+04    +1.008198e+00   2.438474e+04    +1.009857e+00   2.438476e+04    +1.010865e+00
   2.438570e+04    +9.905478e-01   2.438565e+04    +9.913886e-01   2.438580e+04    +9.905868e-01   2.438564e+04    +9.990965e-01   2.438570e+04    +9.919481e-01
   2.438661e+04    +9.752997e-01   2.438660e+04    +9.766948e-01   2.438680e+04    +9.836796e-01   2.438663e+04    +9.751584e-01   2.438661e+04    +9.792960e-01
   2.438761e+04    +9.625657e-01   2.438759e+04    +9.649134e-01   2.438768e+04    +9.654510e-01   2.438761e+04    +9.659993e-01   2.438765e+04    +9.670687e-01
   2.438856e+04    +9.564251e-01   2.438857e+04    +9.575794e-01   2.438871e+04    +9.609197e-01   2.438854e+04    +9.571748e-01   2.438857e+04    +9.558493e-01
   2.438952e+04    +9.470765e-01   2.438949e+04    +9.487422e-01   2.438969e+04    +9.424114e-01   2.438954e+04    +9.416904e-01   2.438957e+04    +9.455930e-01
   2.439052e+04    +9.388920e-01   2.439052e+04    +9.456905e-01   2.439072e+04    +9.391768e-01   2.439049e+04    +9.371859e-01   2.439057e+04    +9.397791e-01
   2.439152e+04    +9.305257e-01   2.439153e+04    +9.330042e-01   2.439165e+04    +9.367473e-01   2.439151e+04    +9.331059e-01   2.439152e+04    +9.317359e-01
   2.439251e+04    +9.318266e-01   2.439249e+04    +9.275429e-01   2.439262e+04    +9.247915e-01   2.439248e+04    +9.281552e-01   2.439253e+04    +9.305926e-01
   2.439349e+04    +9.227915e-01   2.439351e+04    +9.228679e-01   2.439361e+04    +9.291373e-01   2.439348e+04    +9.222139e-01   2.439355e+04    +9.256299e-01
   2.439449e+04    +9.219883e-01   2.439448e+04    +9.199133e-01   2.439459e+04    +9.241407e-01   2.439443e+04    +9.185244e-01   2.439448e+04    +9.180780e-01
   2.439545e+04    +9.224443e-01   2.439549e+04    +9.202271e-01   2.439558e+04    +9.202644e-01   2.439539e+04    +9.160933e-01   2.439544e+04    +9.202598e-01
   2.439645e+04    +9.188369e-01   2.439643e+04    +9.148286e-01   2.439650e+04    +9.185219e-01   2.439636e+04    +9.142014e-01   2.439643e+04    +9.176562e-01
   2.439740e+04    +9.145075e-01   2.439743e+04    +9.180720e-01   2.439747e+04    +9.190283e-01   2.439733e+04    +9.206507e-01   2.439745e+04    +9.219023e-01
   2.439843e+04    +9.239947e-01   2.439839e+04    +9.224131e-01   2.439849e+04    +9.203902e-01   2.439832e+04    +9.259077e-01   2.439840e+04    +9.182640e-01
   2.439934e+04    +9.203092e-01   2.439937e+04    +9.228176e-01   2.439950e+04    +9.228692e-01   2.439929e+04    +9.191518e-01   2.439944e+04    +9.265370e-01
   2.440033e+04    +9.205333e-01   2.440031e+04    +9.203146e-01   2.440048e+04    +9.222580e-01   2.440028e+04    +9.241867e-01   2.440042e+04    +9.240885e-01
   2.440131e+04    +9.248411e-01   2.440129e+04    +9.237173e-01   2.440143e+04    +9.339302e-01   2.440124e+04    +9.282838e-01   2.440136e+04    +9.267530e-01
   2.440224e+04    +9.308613e-01   2.440226e+04    +9.281124e-01   2.440237e+04    +9.297598e-01   2.440221e+04    +9.292268e-01   2.440235e+04    +9.261759e-01
   2.440324e+04    +9.337506e-01   2.440326e+04    +9.349684e-01   2.440329e+04    +9.277695e-01   2.440325e+04    +9.298272e-01   2.440327e+04    +9.296690e-01
   2.440421e+04    +9.344863e-01   2.440418e+04    +9.362139e-01   2.440431e+04    +9.367783e-01   2.440416e+04    +9.351594e-01   2.440425e+04    +9.318112e-01
   2.440521e+04    +9.315459e-01   2.440519e+04    +9.377682e-01   2.440520e+04    +9.331892e-01   2.440510e+04    +9.355244e-01   2.440525e+04    +9.428717e-01
   2.440614e+04    +9.383349e-01   2.440613e+04    +9.450095e-01   2.440624e+04    +9.413246e-01   2.440609e+04    +9.467864e-01   2.440619e+04    +9.443601e-01
   2.440716e+04    +9.452702e-01   2.440713e+04    +9.470556e-01   2.440719e+04    +9.456350e-01   2.440705e+04    +9.445841e-01   2.440717e+04    +9.434791e-01
   2.440806e+04    +9.504127e-01   2.440805e+04    +9.549408e-01   2.440818e+04    +9.494532e-01   2.440795e+04    +9.579847e-01   2.440809e+04    +9.549872e-01
   2.440897e+04    +9.592288e-01   2.440902e+04    +9.618963e-01   2.440908e+04    +9.557903e-01   2.440895e+04    +9.616456e-01   2.440905e+04    +9.577086e-01
   2.441000e+04    +9.566228e-01   2.440996e+04    +9.633271e-01   2.441006e+04    +9.630033e-01   2.440990e+04    +9.608078e-01   2.441001e+04    +9.657127e-01
   2.441092e+04    +9.722051e-01   2.441094e+04    +9.726965e-01   2.441102e+04    +9.714247e-01   2.441085e+04    +9.711214e-01   2.441101e+04    +9.704713e-01
   2.441189e+04    +9.812329e-01   2.441187e+04    +9.782802e-01   2.441193e+04    +9.784055e-01   2.441180e+04    +9.760256e-01   2.441197e+04    +9.785582e-01
   2.441288e+04    +9.849631e-01   2.441287e+04    +9.816190e-01   2.441290e+04    +9.873389e-01   2.441282e+04    +9.890129e-01   2.441295e+04    +9.845286e-01
   2.441386e+04    +9.926509e-01   2.441376e+04    +9.917213e-01   2.441397e+04    +9.893117e-01   2.441374e+04    +9.947709e-01   2.441393e+04    +9.957932e-01
   2.441477e+04    +9.979073e-01   2.441476e+04    +1.003517e+00   2.441485e+04    +1.003161e+00   2.441469e+04    +9.936981e-01   2.441483e+04    +9.977803e-01
   2.441577e+04    +1.004263e+00   2.441575e+04    +1.000797e+00   2.441577e+04    +1.002843e+00   2.441567e+04    +1.000914e+00   2.441578e+04    +1.004121e+00
   2.441678e+04    +1.006862e+00   2.441672e+04    +1.011029e+00   2.441676e+04    +1.010317e+00   2.441670e+04    +1.006635e+00   2.441680e+04    +1.011402e+00
   2.441773e+04    +1.020229e+00   2.441762e+04    +1.022652e+00   2.441773e+04    +1.014695e+00   2.441766e+04    +1.014483e+00   2.441774e+04    +1.018820e+00
   2.441867e+04    +1.024843e+00   2.441864e+04    +1.023890e+00   2.441876e+04    +1.022343e+00   2.441863e+04    +1.022202e+00   2.441873e+04    +1.028039e+00
   2.441969e+04    +1.032495e+00   2.441960e+04    +1.029285e+00   2.441972e+04    +1.027089e+00   2.441956e+04    +1.034798e+00   2.441971e+04    +1.029508e+00
   2.442066e+04    +1.035646e+00   2.442058e+04    +1.033249e+00   2.442077e+04    +1.035462e+00   2.442053e+04    +1.033832e+00   2.442066e+04    +1.029312e+00
   2.442160e+04    +1.035653e+00   2.442157e+04    +1.042356e+00   2.442165e+04    +1.042695e+00   2.442157e+04    +1.046060e+00   2.442167e+04    +1.039226e+00
   2.442253e+04    +1.047041e+00   2.442259e+04    +1.045566e+00   2.442262e+04    +1.048451e+00   2.442254e+04    +1.046675e+00   2.442265e+04    +1.041778e+00
   2.442356e+04    +1.048410e+00   2.442350e+04    +1.047462e+00   2.442366e+04    +1.045996e+00   2.442351e+04    +1.051114e+00   2.442353e+04    +1.048613e+00
   2.442454e+04    +1.054163e+00   2.442455e+04    +1.050889e+00   2.442457e+04    +1.053546e+00   2.442448e+04    +1.053307e+00   2.442452e+04    +1.053669e+00
   2.442550e+04    +1.056974e+00   2.442547e+04    +1.053923e+00   2.442558e+04    +1.060706e+00   2.442539e+04    +1.056807e+00   2.442548e+04    +1.053132e+00
   2.442641e+04    +1.064800e+00   2.442636e+04    +1.058375e+00   2.442652e+04    +1.059434e+00   2.442640e+04    +1.064444e+00   2.442642e+04    +1.060543e+00
   2.442738e+04    +1.067053e+00   2.442738e+04    +1.062690e+00   2.442740e+04    +1.063489e+00   2.442735e+04    +1.058757e+00   2.442742e+04    +1.056518e+00
   2.442841e+04    +1.061691e+00   2.442840e+04    +1.060077e+00   2.442839e+04    +1.057464e+00   2.442829e+04    +1.057787e+00   2.442837e+04    +1.064358e+00
   2.442929e+04    +1.055442e+00   2.442936e+04    +1.059257e+00   2.442938e+04    +1.054688e+00   2.442928e+04    +1.056371e+00   2.442938e+04    +1.059561e+00
   2.443024e+04    +1.054658e+00   2.443030e+04    +1.059240e+00   2.443035e+04    +1.059553e+00   2.443018e+04    +1.053367e+00   2.443032e+04    +1.054486e+00
   2.443120e+04    +1.044558e+00   2.443123e+04    +1.053655e+00   2.443134e+04    +1.055188e+00   2.443116e+04    +1.058080e+00   2.443126e+04    +1.051833e+00
   2.443218e+04    +1.053438e+00   2.443223e+04    +1.051197e+00   2.443230e+04    +1.048359e+00   2.443219e+04    +1.054803e+00   2.443228e+04    +1.053194e+00
   2.443315e+04    +1.050586e+00   2.443318e+04    +1.045313e+00   2.443323e+04    +1.046327e+00   2.443315e+04    +1.046509e+00   2.443322e+04    +1.051136e+00
   2.443407e+04    +1.042807e+00   2.443407e+04    +1.038654e+00   2.443423e+04    +1.042258e+00   2.443412e+04    +1.043349e+00   2.443420e+04    +1.039987e+00
   2.443507e+04    +1.040076e+00   2.443507e+04    +1.041260e+00   2.443514e+04    +1.035996e+00   2.443506e+04    +1.033691e+00   2.443515e+04    +1.035554e+00
   2.443605e+04    +1.026722e+00   2.443606e+04    +1.035730e+00   2.443608e+04    +1.039231e+00   2.443603e+04    +1.035965e+00   2.443614e+04    +1.036694e+00
   2.443698e+04    +1.032857e+00   2.443699e+04    +1.032818e+00   2.443704e+04    +1.031962e+00   2.443693e+04    +1.032936e+00   2.443706e+04    +1.032627e+00
   2.443796e+04    +1.029803e+00   2.443799e+04    +1.035364e+00   2.443806e+04    +1.033291e+00   2.443787e+04    +1.028582e+00   2.443800e+04    +1.033185e+00
   2.443890e+04    +1.027539e+00   2.443889e+04    +1.028325e+00   2.443901e+04    +1.027179e+00   2.443886e+04    +1.026885e+00   2.443898e+04    +1.024313e+00
   2.443983e+04    +1.025373e+00   2.443995e+04    +1.028224e+00   2.444000e+04    +1.024034e+00   2.443993e+04    +1.024430e+00   2.443994e+04    +1.024048e+00
   2.444082e+04    +1.032451e+00   2.444088e+04    +1.031095e+00   2.444095e+04    +1.029531e+00   2.444088e+04    +1.027669e+00   2.444091e+04    +1.025541e+00
   2.444175e+04    +1.024223e+00   2.444180e+04    +1.027339e+00   2.444191e+04    +1.027586e+00   2.444180e+04    +1.029144e+00   2.444187e+04    +1.022124e+00
   2.444275e+04    +1.027914e+00   2.444279e+04    +1.027879e+00   2.444295e+04    +1.025086e+00   2.444277e+04    +1.021524e+00   2.444278e+04    +1.024714e+00
   2.444369e+04    +1.024479e+00   2.444378e+04    +1.024260e+00   2.444383e+04    +1.029844e+00   2.444369e+04    +1.029290e+00   2.444377e+04    +1.026657e+00
   2.444469e+04    +1.028073e+00   2.444475e+04    +1.030742e+00   2.444487e+04    +1.028739e+00   2.444466e+04    +1.032478e+00   2.444476e+04    +1.032569e+00
   2.444565e+04    +1.026530e+00   2.444566e+04    +1.030309e+00   2.444576e+04    +1.024250e+00   2.444569e+04    +1.033476e+00   2.444574e+04    +1.030883e+00
   2.444664e+04    +1.027439e+00   2.444664e+04    +1.028414e+00   2.444675e+04    +1.029562e+00   2.444665e+04    +1.028059e+00   2.444667e+04    +1.027488e+00
   2.444759e+04    +1.028219e+00   2.444762e+04    +1.023343e+00   2.444772e+04    +1.029338e+00   2.444760e+04    +1.027428e+00   2.444763e+04    +1.026882e+00
   2.444863e+04    +1.021511e+00   2.444860e+04    +1.022515e+00   2.444865e+04    +1.024579e+00   2.444858e+04    +1.029806e+00   2.444855e+04    +1.031356e+00
   2.444957e+04    +1.024670e+00   2.444955e+04    +1.024566e+00   2.444967e+04    +1.025475e+00   2.444952e+04    +1.029286e+00   2.444956e+04    +1.026335e+00
   2.445053e+04    +1.018956e+00   2.445056e+04    +1.026189e+00   2.445066e+04    +1.029548e+00   2.445052e+04    +1.025080e+00   2.445053e+04    +1.028308e+00
   2.445157e+04    +1.026967e+00   2.445153e+04    +1.026543e+00   2.445156e+04    +1.028167e+00   2.445150e+04    +1.024229e+00   2.445153e+04    +1.027127e+00
   2.445246e+04    +1.025185e+00   2.445248e+04    +1.023763e+00   2.445252e+04    +1.021955e+00   2.445247e+04    +1.024434e+00   2.445250e+04    +1.020335e+00
   2.445347e+04    +1.021459e+00   2.445346e+04    +1.017765e+00   2.445353e+04    +1.023091e+00   2.445343e+04    +1.019365e+00   2.445344e+04    +1.022440e+00
   2.445442e+04    +1.026862e+00   2.445442e+04    +1.015876e+00   2.445452e+04    +1.012968e+00   2.445444e+04    +1.016516e+00   2.445441e+04    +1.019035e+00
   2.445535e+04    +1.016887e+00   2.445545e+04    +1.017240e+00   2.445544e+04    +1.012835e+00   2.445534e+04    +1.011544e+00   2.445547e+04    +1.010998e+00
   2.445638e+04    +1.017716e+00   2.445639e+04    +1.013462e+00   2.445649e+04    +1.008994e+00   2.445636e+04    +1.009827e+00   2.445646e+04    +1.008746e+00
   2.445741e+04    +1.009558e+00   2.445740e+04    +1.010523e+00   2.445749e+04    +1.008833e+00   2.445736e+04    +1.008402e+00   2.445748e+04    +1.012635e+00
   2.445840e+04    +1.000772e+00   2.445842e+04    +1.008024e+00   2.445848e+04    +1.003151e+00   2.445830e+04    +1.002905e+00   2.445844e+04    +1.008393e+00
   2.445936e+04    +1.002074e+00   2.445937e+04    +1.006808e+00   2.445948e+04    +1.010911e+00   2.445922e+04    +1.006965e+00   2.445933e+04    +1.007424e+00
   2.446033e+04    +9.988244e-01   2.446028e+04    +9.976554e-01   2.446041e+04    +1.004875e+00   2.446025e+04    +9.972660e-01   2.446036e+04    +1.007257e+00
   2.446131e+04    +9.987683e-01   2.446133e+04    +9.969883e-01   2.446137e+04    +1.001900e+00   2.446132e+04    +9.978733e-01   2.446139e+04    +9.991040e-01
   2.446228e+04    +9.943696e-01   2.446229e+04    +1.000923e+00   2.446238e+04    +1.001204e+00   2.446224e+04    +1.001218e+00   2.446234e+04    +1.002348e+00
   2.446325e+04    +9.971085e-01   2.446319e+04    +9.987179e-01   2.446332e+04    +9.972660e-01   2.446313e+04    +9.937829e-01   2.446321e+04    +9.943155e-01
   2.446417e+04    +9.938019e-01   2.446414e+04    +9.963211e-01   2.446426e+04    +9.950173e-01   2.446413e+04    +9.972133e-01   2.446422e+04    +9.975966e-01
   2.446514e+04    +9.967921e-01   2.446518e+04    +9.908517e-01   2.446524e+04    +9.956325e-01   2.446509e+04    +9.950189e-01   2.446520e+04    +9.859031e-01
